FloorPlanId,Address,City,State,Zip,Size(sqf),HallwayType,OwnerId,Rate,,,,,,,,,
22,2400 New York Ave,Whiting,IN,46394,2337,terraced,25650,0,,,,,,,,,
23,1000 W 42nd St,Indianapolis,IN,46208-3301,644,terraced,25651,0,,,,,,,,,
24,1000 W 42nd St,Indianapolis,IN,46208-3301,829,terraced,25652,0,,,,,,,,,
24,1000 W 42nd St,Indianapolis,IN,46208-3301,743,terraced,25653,0,,,,,,,,,
3,111 W 10th St Ste 111,Hobart,IN,46342,1394,terraced,25654,0,,,,,,,,,
12,6600 N Clinton St,Fort Wayne,IN,46825-4996,914,terraced,25655,0,,,,,,,,,
31,6600 N Clinton St,Fort Wayne,IN,46825-4996,914,terraced,25656,0,,,,,,,,,
14,6600 N Clinton St,Fort Wayne,IN,46825-4996,914,terraced,25657,0,,,,,,,,,
27,6600 N Clinton St,Fort Wayne,IN,46825-4996,572,terraced,25658,0,,,,,,,,,
9,6600 N Clinton St,Fort Wayne,IN,46825-4996,1103,terraced,25659,0,,,,,,,,,
10,6600 N Clinton St,Fort Wayne,IN,46825-4996,1103,terraced,25660,0,,,,,,,,,
22,6600 N Clinton St,Fort Wayne,IN,46825-4996,576,terraced,25661,0,,,,,,,,,
19,2549 Highway Avenue,Highland,IN,46322,355,terraced,25662,0,,,,,,,,,
9,313 S Locust St,Greencastle,IN,46135-1772,644,terraced,25663,2.9,,,,,,,,,
11,313 S Locust St,Greencastle,IN,46135-1772,868,terraced,25664,2.7,,,,,,,,,
37,313 S Locust St,Greencastle,IN,46135-1772,1387,terraced,25665,3.1,,,,,,,,,
28,152 East US Route 30,Schererville,IN,46375,1387,terraced,25666,3,,,,,,,,,
33,1354 West Lincoln Way,Valparaiso,IN,46385,868,terraced,25667,0,,,,,,,,,
24,801 National Rd West,Richmond,IN,47374-4095,868,terraced,25668,0,,,,,,,,,
33,801 National Rd West,Richmond,IN,47374-4095,1643,terraced,25669,2.6,,,,,,,,,
37,4920 Tippecanoe,Evansville,IN,47715-3236,1928,terraced,25670,2.8,,,,,,,,,
20,1800 Lincoln Avenue,Evansville,IN,47722,868,terraced,25671,3.2,,,,,,,,,
26,1800 Lincoln Avenue,Evansville,IN,47722,868,terraced,25672,2.6,,,,,,,,,
38,1800 Lincoln Avenue,Evansville,IN,47722,868,terraced,25673,3.4,,,,,,,,,
26,1800 Lincoln Avenue,Evansville,IN,47722,857,terraced,25674,3.1,,,,,,,,,
7,1800 Lincoln Avenue,Evansville,IN,47722,1519,terraced,25675,2.7,,,,,,,,,
19,1800 Lincoln Avenue,Evansville,IN,47722,868,terraced,25676,3.6,,,,,,,,,
1,101 Branigin Blvd,Franklin,IN,46131-2623,868,terraced,25677,3.5,,,,,,,,,
31,101 Branigin Blvd,Franklin,IN,46131-2623,1796,terraced,25678,3.9,,,,,,,,,
25,520 S 7th St,Vincennes,IN,47591,868,corridor,25679,3.6,,,,,,,,,
29,520 S 7th St,Vincennes,IN,47591,1313,corridor,25680,3.6,,,,,,,,,
24,1700 S Main St,Goshen,IN,46526-4794,868,terraced,25681,0,,,,,,,,,
14,1700 S Main St,Goshen,IN,46526-4794,1387,terraced,25682,3.4,,,,,,,,,
23,1700 S Main St,Goshen,IN,46526-4794,1928,terraced,25683,3.2,,,,,,,,,
34,1700 S Main St,Goshen,IN,46526-4794,1928,terraced,25684,2.9,,,,,,,,,
11,1700 S Main St,Goshen,IN,46526-4794,1928,corridor,25685,3.5,,,,,,,,,
11,1700 S Main St,Goshen,IN,46526-4794,1928,corridor,25686,3.3,,,,,,,,,
39,200 Seminary Dr.,Winona Lake,IN,46590,903,terraced,25687,0,,,,,,,,,
6,200 Seminary Dr.,Winona Lake,IN,46590,910,terraced,25688,3.3,,,,,,,,,
12,200 Seminary Dr.,Winona Lake,IN,46590,1160,terraced,25689,3,,,,,,,,,
11,200 Seminary Dr.,Winona Lake,IN,46590,910,terraced,25690,3.1,,,,,,,,,
36,200 Seminary Dr.,Winona Lake,IN,46590,910,terraced,25691,3.4,,,,,,,,,
35,200 Seminary Dr.,Winona Lake,IN,46590,910,terraced,25692,3.2,,,,,,,,,
8,200 Seminary Dr.,Winona Lake,IN,46590,907,terraced,25693,2.9,,,,,,,,,
38,200 Seminary Dr.,Winona Lake,IN,46590,907,mixed,25694,2.5,,,,,,,,,
2,200 Seminary Dr.,Winona Lake,IN,46590,910,mixed,25695,3.2,,,,,,,,,
36,200 Seminary Dr.,Winona Lake,IN,46590,910,mixed,25696,3,,,,,,,,,
23,200 Seminary Dr.,Winona Lake,IN,46590,814,corridor,25697,2.6,,,,,,,,,
12,200 Seminary Dr.,Winona Lake,IN,46590,636,mixed,25698,2.6,,,,,,,,,
13,200 Seminary Dr.,Winona Lake,IN,46590,636,mixed,25699,2.8,,,,,,,,,
23,200 Seminary Dr.,Winona Lake,IN,46590,636,mixed,25700,2.8,,,,,,,,,
36,200 Seminary Dr.,Winona Lake,IN,46590,910,mixed,25701,3.5,,,,,,,,,
29,200 Seminary Dr.,Winona Lake,IN,46590,135,terraced,25702,3.8,,,,,,,,,
13,200 Seminary Dr.,Winona Lake,IN,46590,135,corridor,25703,3.5,,,,,,,,,
24,200 Seminary Dr.,Winona Lake,IN,46590,1334,mixed,25704,3.6,,,,,,,,,
7,200 Seminary Dr.,Winona Lake,IN,46590,1483,mixed,25705,0,,,,,,,,,
12,200 Seminary Dr.,Winona Lake,IN,46590,1483,mixed,25706,0,,,,,,,,,
17,1111 S 10th St,Noblesville,IN,46060-0000,1483,corridor,25707,0,,,,,,,,,
11,6346 E 82nd St,Indianapolis,IN,46250,910,corridor,25708,0,,,,,,,,,
16,359 E. LaGrange Road,Hanover,IN,47243,508,mixed,25709,0,,,,,,,,,
11,359 E. LaGrange Road,Hanover,IN,47243,914,mixed,25710,0,,,,,,,,,
13,2232 Wabash Ave,Terre Haute,IN,47807,818,mixed,25711,0,,,,,,,,,
1,54515 State Road 933 North,Notre Dame,IN,46556-0308,1743,mixed,25712,0,,,,,,,,,
14,1414 Blackiston Mill Rd,Clarksville,IN,47129,914,terraced,25713,0,,,,,,,,,
34,1414 Blackiston Mill Rd,Clarksville,IN,47129,1743,corridor,25714,0,,,,,,,,,
37,1414 Blackiston Mill Rd,Clarksville,IN,47129,1149,mixed,25715,0,,,,,,,,,
29,1414 Blackiston Mill Rd,Clarksville,IN,47129,1743,mixed,25716,2.3,,,,,,,,,
7,2303 College Ave,Huntington,IN,46750,2337,mixed,25717,2.3,,,,,,,,,
39,2303 College Ave,Huntington,IN,46750,2337,mixed,25718,0,,,,,,,,,
15,2303 College Ave,Huntington,IN,46750,2337,terraced,25719,0,,,,,,,,,
18,2303 College Ave,Huntington,IN,46750,640,corridor,25720,3.2,,,,,,,,,
2,2303 College Ave,Huntington,IN,46750,644,terraced,25721,3.3,,,,,,,,,
25,2303 College Ave,Huntington,IN,46750,914,terraced,25722,2.9,,,,,,,,,
11,2303 College Ave,Huntington,IN,46750,1184,terraced,25723,2.7,,,,,,,,,
29,2303 College Ave,Huntington,IN,46750,914,terraced,25724,3.1,,,,,,,,,
22,2303 College Ave,Huntington,IN,46750,914,terraced,25725,3.2,,,,,,,,,
22,2303 College Ave,Huntington,IN,46750,576,terraced,25726,2.8,,,,,,,,,
2,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25727,3.5,,,,,,,,,
21,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25728,0,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1448,terraced,25729,0,,,,,,,,,
12,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,576,terraced,25730,3.4,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,355,terraced,25731,3.2,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25732,4.1,,,,,,,,,
27,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,terraced,25733,3.5,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1761,terraced,25734,0,,,,,,,,,
7,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1451,terraced,25735,0,,,,,,,,,
19,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1167,terraced,25736,2.9,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,mixed,25737,2.9,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,mixed,25738,0,,,,,,,,,
14,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25739,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25740,0,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,terraced,25741,0,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1394,terraced,25742,4,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,terraced,25743,2.7,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1092,terraced,25744,3.3,,,,,,,,,
14,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1928,corridor,25745,2.6,,,,,,,,,
29,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1928,corridor,25746,3.4,,,,,,,,,
38,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,terraced,25747,3.7,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25748,0,,,,,,,,,
10,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1131,terraced,25749,0,,,,,,,,,
34,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25750,0,,,,,,,,,
15,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,corridor,25751,3.2,,,,,,,,,
11,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25752,3.4,,,,,,,,,
9,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25753,3.1,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,mixed,25754,2.6,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,903,mixed,25755,2.5,,,,,,,,,
10,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1928,mixed,25756,2.9,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25757,2.9,,,,,,,,,
4,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,mixed,25758,2.8,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25759,2.6,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25760,2.9,,,,,,,,,
14,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,558,terraced,25761,3.3,,,,,,,,,
38,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25762,2.5,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,terraced,25763,2.6,,,,,,,,,
31,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25764,2.7,,,,,,,,,
2,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,terraced,25765,2.6,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25766,2.6,,,,,,,,,
28,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25767,3.2,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,135,terraced,25768,3.3,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,135,corridor,25769,2.7,,,,,,,,,
19,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1483,mixed,25770,3.4,,,,,,,,,
27,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1690,mixed,25771,3.1,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1273,corridor,25772,3.2,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1334,terraced,25773,3.5,,,,,,,,,
4,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,508,terraced,25774,3.8,,,,,,,,,
11,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25775,3.7,,,,,,,,,
24,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1394,terraced,25776,3.6,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2337,terraced,25777,3.6,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25778,3.6,,,,,,,,,
15,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2337,terraced,25779,3.6,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1419,terraced,25780,3.5,,,,,,,,,
12,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25781,0,,,,,,,,,
36,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1366,terraced,25782,0,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1419,terraced,25783,0,,,,,,,,,
27,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25784,0,,,,,,,,,
18,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1103,terraced,25785,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1167,terraced,25786,0,,,,,,,,,
13,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,743,terraced,25787,0,,,,,,,,,
2,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,829,terraced,25788,0,,,,,,,,,
13,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,743,terraced,25789,0,,,,,,,,,
36,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,corridor,25790,0,,,,,,,,,
8,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25791,0,,,,,,,,,
24,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,terraced,25792,0,,,,,,,,,
21,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1448,terraced,25793,0,,,,,,,,,
21,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25794,0,,,,,,,,,
24,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,576,terraced,25795,0,,,,,,,,,
13,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,terraced,25796,0,,,,,,,,,
34,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,terraced,25797,0,,,,,,,,,
14,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1519,terraced,25798,2.1,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25799,2.4,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25800,2.3,,,,,,,,,
4,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1928,terraced,25801,2.4,,,,,,,,,
12,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,903,terraced,25802,2.4,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25803,4,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25804,3,,,,,,,,,
20,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25805,3,,,,,,,,,
31,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25806,2.8,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,903,terraced,25807,3,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25808,2.6,,,,,,,,,
10,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25809,3,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,terraced,25810,2.7,,,,,,,,,
1,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,terraced,25811,3.1,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,903,mixed,25812,3.7,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,903,mixed,25813,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1192,mixed,25814,0,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,mixed,25815,0,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25816,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,corridor,25817,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25818,0,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25819,0,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,corridor,25820,0,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1629,terraced,25821,0,,,,,,,,,
19,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1629,corridor,25822,0,,,,,,,,,
15,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1273,mixed,25823,0,,,,,,,,,
31,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1334,terraced,25824,0,,,,,,,,,
1,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1690,mixed,25825,2.3,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,508,mixed,25826,2.6,,,,,,,,,
14,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1412,terraced,25827,3.4,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2056,terraced,25828,3.9,,,,,,,,,
29,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2056,mixed,25829,3.9,,,,,,,,,
28,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2056,terraced,25830,3.6,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,2056,terraced,25831,0,,,,,,,,,
32,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1149,corridor,25832,0,,,,,,,,,
21,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1743,terraced,25833,0,,,,,,,,,
4,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25834,0,,,,,,,,,
27,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1184,terraced,25835,3,,,,,,,,,
38,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25836,2.9,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25837,3.1,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25838,2.5,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25839,2.9,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,576,terraced,25840,2.5,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,terraced,25841,3,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,644,terraced,25842,2.8,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,355,terraced,25843,2.8,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,829,terraced,25844,3.2,,,,,,,,,
3,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,corridor,25845,2.8,,,,,,,,,
28,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25846,2.6,,,,,,,,,
7,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,829,corridor,25847,2.9,,,,,,,,,
9,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25848,0,,,,,,,,,
35,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25849,0,,,,,,,,,
9,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,829,terraced,25850,0,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1167,terraced,25851,0,,,,,,,,,
38,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,743,terraced,25852,0,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1103,terraced,25853,0,,,,,,,,,
31,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25854,0,,,,,,,,,
29,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,terraced,25855,0,,,,,,,,,
39,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1131,terraced,25856,0,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1643,corridor,25857,0,,,,,,,,,
19,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,terraced,25858,0,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1387,mixed,25859,0,,,,,,,,,
20,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,mixed,25860,0,,,,,,,,,
12,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,868,corridor,25861,0,,,,,,,,,
15,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25862,0,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25863,0,,,,,,,,,
21,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,corridor,25864,0,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,terraced,25865,0,,,,,,,,,
8,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,mixed,25866,0,,,,,,,,,
2,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,910,corridor,25867,0,,,,,,,,,
33,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,587,terraced,25868,0,,,,,,,,,
35,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,163,mixed,25869,0,,,,,,,,,
6,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,135,terraced,25870,0,,,,,,,,,
28,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1690,mixed,25871,0,,,,,,,,,
9,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1334,mixed,25872,0,,,,,,,,,
1,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1334,mixed,25873,0,,,,,,,,,
1,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1743,terraced,25874,0,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,818,mixed,25875,0,,,,,,,,,
23,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,mixed,25876,0,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1437,corridor,25877,4.2,,,,,,,,,
27,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1412,mixed,25878,2.9,,,,,,,,,
10,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25879,2.8,,,,,,,,,
16,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,640,mixed,25880,2.8,,,,,,,,,
7,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25881,2.9,,,,,,,,,
22,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1451,corridor,25882,3.1,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,corridor,25883,2.9,,,,,,,,,
18,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,355,corridor,25884,3.3,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1761,corridor,25885,3.4,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25886,3,,,,,,,,,
25,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,640,terraced,25887,3,,,,,,,,,
36,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25888,2.7,,,,,,,,,
5,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25889,3.2,,,,,,,,,
28,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,355,terraced,25890,3.2,,,,,,,,,
17,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25891,3.5,,,,,,,,,
34,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25892,3.6,,,,,,,,,
18,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,829,terraced,25893,0,,,,,,,,,
26,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25894,0,,,,,,,,,
29,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,corridor,25895,0,,,,,,,,,
24,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,terraced,25896,0,,,,,,,,,
30,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,1394,terraced,25897,0,,,,,,,,,
31,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,914,terraced,25898,0,,,,,,,,,
24,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,572,terraced,25899,0,,,,,,,,,
2,50 W. Fall Creek Parkway N. Drive,Indianapolis,IN,46208-5752,288,terraced,25900,0,,,,,,,,,
