ApartmentId,RoomType,ShareBath,FloorType,
878,Guest Bedroom,0,Carpet,
4934,Guest Bedroom,1,Carpet,
4866,Other,1,Laminate,
3166,Master Bedroom,0,Laminate,
1901,Guest Bedroom,1,Other,
2507,Other,0,Carpet,
3323,Other,0,HardWood,
10857,Master Bedroom,1,Carpet,
6131,Master Bedroom,0,Other,
10538,Master Bedroom,0,Laminate,
2335,Guest Bedroom,1,Laminate,
4498,Master Bedroom,0,Laminate,
7817,Master Bedroom,1,HardWood,
8105,Other,0,HardWood,
9423,Other,0,Other,
9504,Guest Bedroom,0,Other,
3614,Guest Bedroom,1,Other,
4525,Other,0,Other,
3421,Master Bedroom,1,Carpet,
3628,Master Bedroom,1,Carpet,
1069,Master Bedroom,1,HardWood,
691,Guest Bedroom,1,HardWood,
269,Guest Bedroom,0,HardWood,
5497,Guest Bedroom,1,Other,
3872,Other,1,Laminate,
11301,Other,0,Other,
9642,Guest Bedroom,0,Other,
5117,Guest Bedroom,0,Other,
4297,Other,0,Laminate,
6375,Guest Bedroom,1,Laminate,
11127,Other,0,Laminate,
7892,Master Bedroom,1,Other,
6963,Master Bedroom,0,HardWood,
4554,Master Bedroom,1,Other,
8756,Other,1,HardWood,
10642,Master Bedroom,0,HardWood,
6842,Master Bedroom,1,Laminate,
9181,Master Bedroom,0,Carpet,
214,Guest Bedroom,1,Laminate,
7000,Guest Bedroom,1,Other,
7678,Other,1,Carpet,
938,Master Bedroom,0,Laminate,
10544,Master Bedroom,1,Other,
9509,Other,0,Carpet,
10194,Master Bedroom,1,Other,
8900,Master Bedroom,0,Laminate,
4934,Guest Bedroom,1,Carpet,
9306,Master Bedroom,0,Carpet,
7271,Master Bedroom,1,Other,
2307,Other,1,Laminate,
11482,Guest Bedroom,0,Laminate,
9325,Guest Bedroom,0,HardWood,
4653,Master Bedroom,0,Carpet,
6057,Other,1,HardWood,
6559,Guest Bedroom,1,Laminate,
10658,Other,1,Other,
8085,Other,0,HardWood,
7274,Master Bedroom,1,Laminate,
11390,Other,1,Other,
206,Other,1,Laminate,
8411,Master Bedroom,1,HardWood,
1299,Master Bedroom,0,HardWood,
11206,Master Bedroom,1,Other,
9519,Master Bedroom,1,Other,
2896,Master Bedroom,0,Laminate,
13,Master Bedroom,0,Laminate,
7772,Other,0,Carpet,
2020,Master Bedroom,1,HardWood,
997,Master Bedroom,0,Carpet,
5979,Other,0,Laminate,
3630,Guest Bedroom,1,HardWood,
9757,Guest Bedroom,0,Carpet,
2189,Master Bedroom,1,Other,
4070,Guest Bedroom,1,HardWood,
2771,Guest Bedroom,0,Other,
3987,Master Bedroom,0,HardWood,
1383,Guest Bedroom,1,HardWood,
4399,Guest Bedroom,1,Other,
1742,Other,0,Laminate,
3550,Other,0,Other,
8132,Guest Bedroom,1,Laminate,
6076,Master Bedroom,1,Laminate,
2080,Master Bedroom,1,Laminate,
5784,Other,0,Laminate,
7970,Master Bedroom,1,Carpet,
5523,Guest Bedroom,0,Carpet,
1668,Master Bedroom,0,Other,
3437,Master Bedroom,0,Laminate,
8984,Master Bedroom,1,Laminate,
10821,Master Bedroom,1,HardWood,
1234,Other,1,Carpet,
3895,Other,0,Other,
9328,Master Bedroom,0,Other,
5558,Guest Bedroom,0,Laminate,
3909,Other,0,Other,
3813,Guest Bedroom,0,Other,
6844,Other,0,HardWood,
5425,Master Bedroom,0,HardWood,
4826,Other,1,Carpet,
9369,Master Bedroom,1,Other,
5348,Master Bedroom,1,HardWood,
9056,Other,1,Laminate,
1250,Guest Bedroom,1,Laminate,
7570,Master Bedroom,1,HardWood,
1749,Other,1,Laminate,
10466,Master Bedroom,1,Other,
8034,Other,1,Other,
9279,Other,1,HardWood,
9502,Other,1,Laminate,
9413,Other,0,Carpet,
3242,Other,1,Carpet,
2374,Master Bedroom,1,Other,
937,Master Bedroom,1,HardWood,
7986,Other,0,HardWood,
340,Master Bedroom,0,Laminate,
7730,Other,1,Laminate,
4828,Guest Bedroom,1,Other,
7452,Guest Bedroom,1,Laminate,
2021,Master Bedroom,0,Carpet,
7080,Guest Bedroom,0,Laminate,
10861,Other,0,HardWood,
10874,Master Bedroom,0,HardWood,
5931,Other,0,Other,
6733,Master Bedroom,0,Carpet,
5839,Master Bedroom,0,HardWood,
4612,Other,0,Other,
346,Other,0,Other,
5196,Guest Bedroom,0,HardWood,
9910,Master Bedroom,0,Carpet,
10929,Other,0,Carpet,
6904,Guest Bedroom,1,HardWood,
170,Guest Bedroom,0,Carpet,
10228,Guest Bedroom,0,Carpet,
7950,Other,1,HardWood,
5647,Master Bedroom,1,HardWood,
5887,Guest Bedroom,0,Laminate,
7147,Guest Bedroom,0,Carpet,
3592,Other,0,Laminate,
10396,Other,0,HardWood,
7825,Master Bedroom,0,Other,
7093,Master Bedroom,1,Carpet,
859,Master Bedroom,1,Laminate,
5057,Guest Bedroom,0,Laminate,
4728,Other,1,Carpet,
4446,Other,0,HardWood,
18,Other,1,Carpet,
8516,Master Bedroom,1,HardWood,
10950,Other,0,HardWood,
825,Other,0,Carpet,
1311,Master Bedroom,1,Other,
3400,Other,0,Laminate,
9557,Guest Bedroom,1,Carpet,
10798,Guest Bedroom,1,Other,
5179,Master Bedroom,1,Carpet,
3787,Other,1,Other,
2810,Other,0,Carpet,
8017,Other,0,HardWood,
5439,Other,1,Other,
2932,Guest Bedroom,1,Other,
4524,Other,0,Laminate,
960,Master Bedroom,1,HardWood,
11297,Guest Bedroom,1,Laminate,
5824,Master Bedroom,1,Carpet,
2784,Other,1,Laminate,
2758,Guest Bedroom,0,Laminate,
944,Guest Bedroom,1,Other,
9264,Master Bedroom,0,Other,
3484,Guest Bedroom,0,Laminate,
4446,Other,0,Laminate,
1466,Master Bedroom,0,Other,
8613,Other,0,Laminate,
1647,Other,1,Laminate,
1207,Guest Bedroom,0,Carpet,
10291,Other,0,Laminate,
9913,Other,1,HardWood,
8694,Guest Bedroom,0,HardWood,
7644,Master Bedroom,1,Other,
5271,Master Bedroom,0,Laminate,
1932,Guest Bedroom,0,Carpet,
7094,Other,1,Other,
2873,Guest Bedroom,1,Laminate,
4406,Guest Bedroom,0,Carpet,
5244,Master Bedroom,0,HardWood,
5746,Guest Bedroom,0,HardWood,
5160,Other,0,Laminate,
919,Guest Bedroom,1,Other,
760,Master Bedroom,0,Other,
310,Other,0,Other,
114,Guest Bedroom,0,Laminate,
3273,Guest Bedroom,1,Other,
5051,Other,0,HardWood,
2046,Master Bedroom,1,HardWood,
7642,Master Bedroom,1,Laminate,
363,Guest Bedroom,0,Carpet,
2000,Other,1,HardWood,
5450,Master Bedroom,0,Laminate,
4806,Master Bedroom,1,Carpet,
4780,Master Bedroom,0,HardWood,
3605,Master Bedroom,1,Carpet,
4915,Guest Bedroom,0,Laminate,
11420,Master Bedroom,1,Other,
10258,Other,0,Other,
9332,Master Bedroom,1,Laminate,
10014,Master Bedroom,0,Carpet,
10281,Guest Bedroom,1,Other,
3269,Master Bedroom,1,HardWood,
11329,Guest Bedroom,1,Other,
6200,Master Bedroom,0,Other,
1330,Master Bedroom,1,HardWood,
4806,Master Bedroom,0,Carpet,
6314,Master Bedroom,0,HardWood,
4381,Guest Bedroom,1,Laminate,
9556,Other,0,Laminate,
9657,Master Bedroom,0,HardWood,
5474,Master Bedroom,0,Other,
911,Master Bedroom,0,Other,
352,Guest Bedroom,1,HardWood,
9613,Other,1,HardWood,
6422,Master Bedroom,1,HardWood,
2694,Guest Bedroom,1,Other,
1003,Other,0,Other,
5059,Other,1,Other,
95,Other,1,Other,
2916,Guest Bedroom,1,HardWood,
6373,Master Bedroom,1,Laminate,
5715,Guest Bedroom,1,HardWood,
3414,Guest Bedroom,1,Carpet,
4657,Other,0,Carpet,
11346,Other,0,HardWood,
5707,Guest Bedroom,1,Other,
10783,Master Bedroom,1,Laminate,
4431,Master Bedroom,1,Other,
6244,Other,0,Other,
1437,Master Bedroom,1,HardWood,
3957,Other,0,Laminate,
2512,Guest Bedroom,1,Other,
9803,Guest Bedroom,0,HardWood,
322,Master Bedroom,0,HardWood,
5679,Other,1,HardWood,
8917,Other,0,Carpet,
526,Master Bedroom,0,Carpet,
9285,Other,1,Carpet,
9184,Guest Bedroom,0,Laminate,
3826,Guest Bedroom,0,Laminate,
3957,Master Bedroom,1,HardWood,
5422,Guest Bedroom,0,Carpet,
11371,Other,0,Laminate,
1265,Guest Bedroom,1,HardWood,
11562,Guest Bedroom,0,Laminate,
2314,Guest Bedroom,1,HardWood,
2772,Master Bedroom,0,Carpet,
5420,Guest Bedroom,0,HardWood,
3363,Master Bedroom,0,Other,
3762,Master Bedroom,0,Carpet,
8281,Other,1,HardWood,
3770,Other,0,Carpet,
8961,Master Bedroom,0,Other,
4576,Master Bedroom,1,Carpet,
624,Master Bedroom,0,HardWood,
7606,Other,0,HardWood,
4481,Master Bedroom,1,Other,
1222,Other,1,Carpet,
9390,Guest Bedroom,0,Other,
5120,Guest Bedroom,0,Laminate,
730,Master Bedroom,0,HardWood,
3683,Other,0,HardWood,
9076,Master Bedroom,0,Laminate,
3305,Master Bedroom,1,Other,
2553,Guest Bedroom,1,Other,
4240,Guest Bedroom,0,HardWood,
3214,Guest Bedroom,1,Carpet,
8341,Master Bedroom,1,Laminate,
7332,Other,0,HardWood,
3644,Master Bedroom,1,Laminate,
9297,Other,1,HardWood,
3610,Master Bedroom,1,Carpet,
9449,Master Bedroom,1,Laminate,
4770,Master Bedroom,1,Other,
1832,Other,1,Laminate,
7838,Master Bedroom,1,Carpet,
4556,Master Bedroom,0,Carpet,
8843,Master Bedroom,0,Carpet,
8065,Other,1,Carpet,
11397,Guest Bedroom,0,Laminate,
2210,Master Bedroom,1,Other,
3005,Other,0,Other,
5996,Other,1,Laminate,
5814,Master Bedroom,0,Carpet,
3880,Guest Bedroom,1,HardWood,
10860,Guest Bedroom,1,HardWood,
8629,Guest Bedroom,1,Carpet,
463,Other,0,Carpet,
7332,Guest Bedroom,1,Carpet,
3825,Master Bedroom,1,Laminate,
9109,Master Bedroom,1,HardWood,
7056,Other,1,Carpet,
5262,Master Bedroom,1,HardWood,
3087,Other,0,Other,
8645,Master Bedroom,1,Carpet,
6554,Other,0,Other,
9239,Other,0,Carpet,
9717,Other,0,Other,
4702,Master Bedroom,1,Other,
9340,Other,0,Other,
11511,Other,1,Laminate,
9429,Guest Bedroom,1,HardWood,
9736,Other,1,Carpet,
60,Guest Bedroom,1,Laminate,
910,Master Bedroom,0,HardWood,
939,Guest Bedroom,1,Carpet,
3996,Guest Bedroom,0,HardWood,
3518,Other,1,Carpet,
10297,Guest Bedroom,1,Carpet,
10515,Guest Bedroom,1,HardWood,
5921,Master Bedroom,1,Carpet,
3219,Master Bedroom,0,Laminate,
8124,Other,1,Carpet,
2312,Guest Bedroom,0,Other,
9009,Master Bedroom,0,Laminate,
2216,Master Bedroom,0,Carpet,
9043,Guest Bedroom,0,Other,
3245,Guest Bedroom,0,Carpet,
4060,Master Bedroom,1,Laminate,
3735,Other,1,HardWood,
7446,Master Bedroom,1,Other,
7285,Other,1,HardWood,
5052,Other,1,HardWood,
9989,Guest Bedroom,1,HardWood,
2183,Master Bedroom,0,Other,
5293,Master Bedroom,1,Laminate,
8754,Guest Bedroom,0,Laminate,
4891,Master Bedroom,0,Laminate,
693,Guest Bedroom,1,Carpet,
3521,Guest Bedroom,0,HardWood,
2622,Guest Bedroom,1,Other,
4619,Guest Bedroom,0,Laminate,
6412,Guest Bedroom,0,HardWood,
7402,Master Bedroom,1,Laminate,
4127,Other,1,Other,
1554,Other,0,Other,
7370,Guest Bedroom,1,Laminate,
8683,Master Bedroom,0,HardWood,
8910,Master Bedroom,1,Laminate,
7355,Guest Bedroom,0,Carpet,
6617,Master Bedroom,1,Laminate,
10073,Guest Bedroom,1,HardWood,
2642,Master Bedroom,1,Laminate,
10559,Guest Bedroom,0,Other,
11264,Master Bedroom,0,Carpet,
7996,Guest Bedroom,1,Laminate,
4015,Master Bedroom,1,Other,
11502,Other,1,Laminate,
1741,Master Bedroom,0,Carpet,
4008,Other,1,Laminate,
9947,Master Bedroom,1,Laminate,
581,Other,1,HardWood,
11427,Guest Bedroom,1,HardWood,
4753,Guest Bedroom,1,Carpet,
8062,Other,1,HardWood,
8179,Master Bedroom,0,Other,
3296,Master Bedroom,0,Carpet,
10073,Guest Bedroom,1,Carpet,
2071,Guest Bedroom,1,HardWood,
6249,Guest Bedroom,0,Laminate,
9295,Other,1,Laminate,
748,Master Bedroom,1,Carpet,
7368,Master Bedroom,0,HardWood,
7718,Master Bedroom,1,HardWood,
899,Guest Bedroom,0,Other,
7960,Master Bedroom,1,HardWood,
11249,Master Bedroom,0,HardWood,
1595,Other,1,HardWood,
4021,Other,1,Other,
2565,Guest Bedroom,0,Other,
9487,Guest Bedroom,0,Laminate,
521,Other,1,Other,
8325,Master Bedroom,0,HardWood,
1961,Other,1,HardWood,
1261,Master Bedroom,0,Carpet,
970,Other,1,Laminate,
1663,Guest Bedroom,1,Carpet,
8936,Guest Bedroom,0,Carpet,
9994,Other,0,Laminate,
5177,Other,0,Carpet,
10630,Other,0,HardWood,
2525,Other,0,HardWood,
9109,Guest Bedroom,0,Carpet,
11017,Master Bedroom,0,Carpet,
2263,Master Bedroom,0,Carpet,
1350,Master Bedroom,1,Other,
1937,Guest Bedroom,0,Carpet,
7980,Master Bedroom,1,Laminate,
2563,Guest Bedroom,1,HardWood,
7169,Guest Bedroom,1,Other,
412,Other,0,Other,
4508,Other,0,Carpet,
6564,Other,0,Laminate,
11018,Other,1,Laminate,
5730,Guest Bedroom,1,Carpet,
4691,Other,0,Carpet,
964,Other,0,Laminate,
10717,Master Bedroom,0,Carpet,
5027,Master Bedroom,1,Laminate,
2246,Master Bedroom,0,Other,
213,Master Bedroom,1,HardWood,
10560,Master Bedroom,1,Carpet,
3236,Other,0,Carpet,
9983,Master Bedroom,0,Carpet,
3263,Guest Bedroom,0,HardWood,
6579,Guest Bedroom,1,Carpet,
11239,Other,1,Laminate,
7430,Other,0,Other,
10933,Master Bedroom,0,Other,
2954,Master Bedroom,1,Other,
7389,Master Bedroom,0,Laminate,
6801,Guest Bedroom,0,Carpet,
3894,Master Bedroom,1,Carpet,
19,Master Bedroom,1,Laminate,
10601,Master Bedroom,0,Other,
8906,Master Bedroom,0,Laminate,
171,Other,0,Laminate,
4914,Master Bedroom,0,Other,
7677,Other,0,Other,
1660,Guest Bedroom,1,Other,
8644,Guest Bedroom,0,Other,
9107,Master Bedroom,1,HardWood,
1041,Master Bedroom,1,HardWood,
3353,Guest Bedroom,1,Laminate,
2900,Master Bedroom,1,Other,
4489,Other,1,Laminate,
5873,Master Bedroom,1,Carpet,
2400,Other,1,HardWood,
7129,Master Bedroom,1,HardWood,
3845,Other,1,Other,
11365,Master Bedroom,1,Carpet,
11050,Master Bedroom,1,Carpet,
5744,Guest Bedroom,1,Carpet,
5655,Other,0,Laminate,
6771,Other,1,Laminate,
2339,Guest Bedroom,1,Other,
2971,Guest Bedroom,1,Laminate,
11246,Other,0,Laminate,
5344,Other,0,Carpet,
7764,Guest Bedroom,0,Carpet,
6551,Other,0,HardWood,
7573,Master Bedroom,1,Other,
3492,Guest Bedroom,1,Other,
7938,Other,0,Laminate,
1870,Guest Bedroom,1,Laminate,
7648,Guest Bedroom,1,Carpet,
6917,Other,0,Other,
7062,Guest Bedroom,0,Other,
10008,Master Bedroom,0,Laminate,
4832,Master Bedroom,1,Other,
6135,Other,1,Other,
11448,Other,1,Other,
964,Master Bedroom,0,HardWood,
4796,Master Bedroom,1,Other,
6791,Master Bedroom,0,Laminate,
10073,Guest Bedroom,1,Carpet,
10336,Guest Bedroom,1,HardWood,
3323,Guest Bedroom,0,Laminate,
931,Guest Bedroom,0,Other,
8253,Guest Bedroom,1,HardWood,
4667,Other,1,HardWood,
6627,Other,1,Carpet,
1400,Other,0,Laminate,
932,Guest Bedroom,0,Laminate,
8909,Other,0,Laminate,
3604,Other,1,Carpet,
377,Guest Bedroom,1,HardWood,
8712,Other,0,Carpet,
1148,Other,0,Carpet,
6208,Other,0,Other,
7168,Guest Bedroom,1,Carpet,
279,Other,1,HardWood,
3949,Guest Bedroom,0,HardWood,
498,Other,0,Carpet,
7364,Master Bedroom,0,Laminate,
5642,Guest Bedroom,0,HardWood,
6253,Guest Bedroom,1,Carpet,
2964,Other,1,Carpet,
5978,Other,0,Laminate,
2811,Master Bedroom,0,HardWood,
2159,Master Bedroom,0,Other,
5757,Other,1,HardWood,
5156,Master Bedroom,0,Other,
3360,Other,0,HardWood,
4891,Other,0,Carpet,
2759,Guest Bedroom,0,Other,
4874,Other,1,Carpet,
11336,Master Bedroom,0,Laminate,
10333,Guest Bedroom,1,Laminate,
3980,Master Bedroom,1,HardWood,
6894,Guest Bedroom,1,Laminate,
3054,Master Bedroom,0,Other,
10425,Other,0,Other,
6831,Other,1,Carpet,
9456,Other,1,Laminate,
11038,Guest Bedroom,1,Carpet,
9135,Master Bedroom,0,Other,
6778,Other,0,Laminate,
9810,Other,0,Other,
1675,Guest Bedroom,0,Other,
6826,Guest Bedroom,0,Carpet,
2256,Master Bedroom,0,HardWood,
3131,Other,0,Other,
6374,Guest Bedroom,0,Carpet,
3786,Master Bedroom,1,Other,
4625,Guest Bedroom,0,Laminate,
3942,Master Bedroom,0,Other,
9957,Other,0,Other,
3349,Master Bedroom,1,Carpet,
7779,Other,0,HardWood,
3814,Master Bedroom,1,Other,
3675,Other,0,Other,
2266,Other,1,Carpet,
6483,Master Bedroom,1,HardWood,
7737,Master Bedroom,1,HardWood,
7346,Other,0,HardWood,
10355,Other,1,Carpet,
2790,Other,0,Other,
1345,Guest Bedroom,0,Laminate,
9641,Other,0,Carpet,
1689,Other,0,Laminate,
9102,Master Bedroom,0,Carpet,
1147,Guest Bedroom,0,HardWood,
9101,Other,0,Other,
4969,Other,1,Other,
4342,Guest Bedroom,0,Other,
6615,Other,0,HardWood,
1389,Master Bedroom,0,Carpet,
2616,Master Bedroom,1,HardWood,
9868,Guest Bedroom,1,Carpet,
9745,Master Bedroom,1,HardWood,
2331,Other,0,Laminate,
3284,Guest Bedroom,0,Laminate,
9720,Guest Bedroom,1,HardWood,
8258,Other,1,Carpet,
512,Master Bedroom,1,Laminate,
7257,Other,0,Laminate,
6565,Master Bedroom,1,HardWood,
9415,Other,1,HardWood,
8238,Guest Bedroom,0,Carpet,
1914,Guest Bedroom,1,HardWood,
8081,Master Bedroom,1,HardWood,
3423,Master Bedroom,0,Other,
8796,Other,0,Laminate,
9827,Guest Bedroom,1,HardWood,
11477,Master Bedroom,0,HardWood,
9893,Master Bedroom,1,Carpet,
6743,Other,0,Laminate,
5027,Guest Bedroom,0,Carpet,
1503,Master Bedroom,0,Laminate,
9690,Other,1,Other,
6115,Other,0,Other,
201,Master Bedroom,1,Carpet,
4745,Other,0,Carpet,
9301,Other,1,Laminate,
6458,Master Bedroom,1,HardWood,
2035,Master Bedroom,0,Carpet,
440,Other,1,Other,
1714,Master Bedroom,1,Laminate,
5882,Other,1,Other,
6404,Other,1,HardWood,
8468,Guest Bedroom,0,Carpet,
7998,Master Bedroom,1,Other,
10028,Master Bedroom,1,HardWood,
7279,Guest Bedroom,0,Laminate,
912,Other,1,HardWood,
10641,Other,1,Laminate,
9512,Guest Bedroom,0,Laminate,
3356,Guest Bedroom,1,HardWood,
10871,Master Bedroom,1,Carpet,
10995,Other,0,Carpet,
6357,Master Bedroom,0,HardWood,
1019,Other,0,HardWood,
543,Master Bedroom,1,Other,
10849,Guest Bedroom,1,Laminate,
8073,Master Bedroom,1,Laminate,
11325,Master Bedroom,1,Carpet,
7356,Other,1,Other,
6409,Guest Bedroom,1,Laminate,
9997,Master Bedroom,0,Laminate,
11094,Master Bedroom,1,Other,
1820,Other,0,Laminate,
5240,Master Bedroom,1,Carpet,
5925,Guest Bedroom,1,Laminate,
1820,Master Bedroom,1,Laminate,
10040,Master Bedroom,0,Carpet,
8935,Guest Bedroom,1,Laminate,
10246,Other,0,HardWood,
4504,Master Bedroom,1,Other,
7801,Guest Bedroom,1,HardWood,
9735,Guest Bedroom,0,Other,
1044,Master Bedroom,0,Laminate,
4435,Master Bedroom,0,HardWood,
8013,Guest Bedroom,1,Laminate,
1954,Guest Bedroom,1,Carpet,
8803,Master Bedroom,1,Carpet,
11375,Master Bedroom,1,Other,
475,Guest Bedroom,0,Other,
9384,Guest Bedroom,1,Laminate,
1900,Master Bedroom,0,Other,
4025,Other,1,Laminate,
8760,Guest Bedroom,1,Laminate,
4083,Guest Bedroom,1,Laminate,
3580,Other,1,HardWood,
6522,Other,0,Laminate,
139,Other,0,Laminate,
10758,Other,0,HardWood,
3736,Other,1,HardWood,
2161,Other,1,Other,
10996,Guest Bedroom,0,HardWood,
10168,Master Bedroom,0,Other,
10118,Other,0,Other,
4564,Guest Bedroom,1,Laminate,
8251,Guest Bedroom,0,Laminate,
8175,Other,1,HardWood,
5366,Guest Bedroom,1,Laminate,
786,Master Bedroom,1,Carpet,
1857,Master Bedroom,0,HardWood,
6600,Other,0,Other,
6771,Guest Bedroom,1,HardWood,
10310,Other,1,Carpet,
36,Master Bedroom,0,HardWood,
6751,Guest Bedroom,1,Laminate,
4334,Guest Bedroom,0,Other,
5985,Guest Bedroom,0,Other,
8818,Master Bedroom,0,Carpet,
5545,Guest Bedroom,1,Other,
10192,Other,0,Carpet,
4362,Master Bedroom,0,Carpet,
3299,Master Bedroom,1,HardWood,
1268,Master Bedroom,0,Carpet,
10819,Guest Bedroom,0,Other,
4973,Guest Bedroom,1,HardWood,
642,Guest Bedroom,1,Carpet,
8850,Other,1,Laminate,
5981,Guest Bedroom,1,Other,
7081,Guest Bedroom,0,Carpet,
9308,Master Bedroom,1,HardWood,
8143,Other,1,Laminate,
894,Guest Bedroom,1,Carpet,
3265,Other,1,HardWood,
1596,Master Bedroom,0,HardWood,
200,Guest Bedroom,1,Carpet,
2506,Guest Bedroom,1,HardWood,
4421,Guest Bedroom,1,Other,
7533,Guest Bedroom,1,Other,
5088,Master Bedroom,1,HardWood,
7949,Master Bedroom,1,Other,
10239,Master Bedroom,0,Carpet,
1732,Other,0,Laminate,
242,Other,0,Carpet,
5293,Guest Bedroom,1,Carpet,
7169,Guest Bedroom,0,HardWood,
4663,Master Bedroom,1,Laminate,
8634,Guest Bedroom,1,HardWood,
5097,Guest Bedroom,0,Other,
5390,Guest Bedroom,0,Carpet,
11240,Guest Bedroom,0,HardWood,
183,Other,0,Other,
10794,Other,1,Other,
10882,Other,0,Carpet,
8782,Master Bedroom,1,HardWood,
8531,Other,1,Other,
5894,Guest Bedroom,0,HardWood,
2303,Master Bedroom,1,Laminate,
5295,Other,0,HardWood,
5467,Other,0,Carpet,
10968,Guest Bedroom,0,Laminate,
10353,Other,0,Other,
10960,Master Bedroom,1,Other,
4164,Master Bedroom,0,Laminate,
4386,Master Bedroom,0,Other,
8257,Guest Bedroom,1,HardWood,
7197,Guest Bedroom,0,Other,
3561,Other,1,Laminate,
2843,Guest Bedroom,0,Carpet,
4132,Other,1,Carpet,
828,Guest Bedroom,1,HardWood,
6146,Master Bedroom,1,Carpet,
2673,Master Bedroom,0,Laminate,
1988,Master Bedroom,1,HardWood,
2174,Master Bedroom,0,Laminate,
6192,Other,0,Other,
8315,Other,1,HardWood,
9328,Master Bedroom,0,Carpet,
8356,Other,1,Laminate,
8768,Other,1,Laminate,
2070,Other,0,Other,
11545,Master Bedroom,1,Laminate,
3045,Master Bedroom,1,HardWood,
7699,Master Bedroom,1,HardWood,
4150,Other,0,Laminate,
4528,Master Bedroom,0,Carpet,
2908,Master Bedroom,1,HardWood,
10902,Master Bedroom,1,Laminate,
5962,Guest Bedroom,0,HardWood,
4233,Other,1,Carpet,
3503,Guest Bedroom,0,Laminate,
7999,Other,1,Carpet,
9943,Guest Bedroom,0,Other,
1288,Master Bedroom,0,Carpet,
10419,Master Bedroom,0,Other,
2487,Other,1,Carpet,
11117,Other,0,HardWood,
9008,Other,0,HardWood,
9374,Master Bedroom,0,Carpet,
7916,Master Bedroom,0,Laminate,
9481,Other,1,HardWood,
1135,Master Bedroom,0,Carpet,
1799,Other,1,Laminate,
5035,Master Bedroom,0,Other,
3896,Guest Bedroom,1,Other,
2528,Guest Bedroom,0,HardWood,
10780,Master Bedroom,0,Carpet,
6580,Master Bedroom,1,HardWood,
393,Master Bedroom,1,Carpet,
10978,Master Bedroom,0,Other,
11089,Master Bedroom,0,Carpet,
11189,Other,0,Laminate,
4171,Guest Bedroom,1,Laminate,
7284,Guest Bedroom,1,Carpet,
2515,Guest Bedroom,1,HardWood,
1706,Guest Bedroom,1,Carpet,
562,Guest Bedroom,0,Other,
2135,Guest Bedroom,1,HardWood,
6747,Master Bedroom,0,Other,
2195,Guest Bedroom,0,Carpet,
5612,Guest Bedroom,1,Carpet,
11538,Master Bedroom,1,Carpet,
7185,Guest Bedroom,1,Other,
6393,Guest Bedroom,1,Other,
2881,Other,0,Laminate,
6880,Other,1,Other,
2540,Guest Bedroom,0,Carpet,
1510,Guest Bedroom,1,Laminate,
1056,Other,1,Carpet,
5041,Master Bedroom,0,Other,
5751,Other,1,Laminate,
4284,Guest Bedroom,1,Laminate,
9154,Guest Bedroom,0,Carpet,
6598,Other,0,Carpet,
680,Master Bedroom,1,Laminate,
541,Master Bedroom,1,Laminate,
9225,Master Bedroom,0,Other,
8363,Other,0,Carpet,
7706,Guest Bedroom,0,HardWood,
6393,Master Bedroom,0,Carpet,
10427,Other,0,Other,
1461,Other,1,Carpet,
1878,Guest Bedroom,0,HardWood,
8285,Master Bedroom,1,HardWood,
10235,Guest Bedroom,1,Carpet,
5050,Master Bedroom,0,Laminate,
2775,Other,0,HardWood,
9747,Other,1,Other,
1657,Other,1,Carpet,
191,Master Bedroom,1,Carpet,
4264,Master Bedroom,0,Carpet,
1376,Master Bedroom,1,Other,
3750,Master Bedroom,0,Carpet,
10744,Master Bedroom,1,Other,
